date,location,co,no2,o3,pm10,pm25,so2,pm25_si,pm10_si,no2_si,so2_si,co_si,o3_si,aqi,aqi_category,dominant_pollutant
2021-03-25,"ICRISAT Patancheru, Hyderabad - TSPCB",1150.0,33.8,14.9,173.0,76.4,16.5,155.12,149.18,42.25,20.625,58.35,14.9,155.12,Moderate,pm25
2021-03-26,"ICRISAT Patancheru, Hyderabad - TSPCB",621.0,19.8,18.9,166.0,71.1,12.9,137.63,144.56,24.75,16.125,31.05,18.9,144.56,Moderate,pm10
2021-03-27,"ICRISAT Patancheru, Hyderabad - TSPCB",847.0,29.4,6.13,182.0,75.0,10.6,150.5,155.12,36.75,13.25,42.35,6.13,155.12,Moderate,pm10
2021-04-05,"ICRISAT Patancheru, Hyderabad - TSPCB",2610.0,23.7,17.9,187.0,79.0,13.9,163.7,158.42000000000002,29.625,17.375,108.54875,17.9,163.7,Moderate,pm25
2021-04-06,"ICRISAT Patancheru, Hyderabad - TSPCB",255.0,6.0,21.3,120.0,49.0,8.3,82.03333333333333,114.2,7.5,10.375,12.75,21.3,114.2,Moderate,pm10
2021-04-07,"ICRISAT Patancheru, Hyderabad - TSPCB",312.0,2.57,20.3,104.0,45.6,5.41,76.48,103.64,3.2125,6.7625,15.600000000000001,20.3,103.64,Moderate,pm10
2021-04-08,"ICRISAT Patancheru, Hyderabad - TSPCB",397.0,15.1,12.0,159.0,59.0,9.03,98.36666666666667,139.94,18.875,11.2875,19.85,12.0,139.94,Moderate,pm10
2021-04-09,"ICRISAT Patancheru, Hyderabad - TSPCB",600.0,18.4,12.0,177.0,55.0,8.1,91.83333333333334,151.82,23.0,10.125,30.0,12.0,151.82,Moderate,pm10
2021-04-10,"ICRISAT Patancheru, Hyderabad - TSPCB",400.0,5.9,9.2,107.0,43.0,4.8,72.23333333333333,105.62,7.375,6.0,20.0,9.2,105.62,Moderate,pm10
2021-04-13,"ICRISAT Patancheru, Hyderabad - TSPCB",180.0,10.2,10.5,76.2,36.2,6.14,61.12666666666667,76.676,12.75,7.675,9.0,10.5,76.676,Satisfactory,pm10
2021-04-14,"ICRISAT Patancheru, Hyderabad - TSPCB",490.0,4.2,15.9,75.0,22.0,9.4,36.66666666666667,75.5,5.25,11.75,24.5,15.9,75.5,Satisfactory,pm10
2021-04-15,"ICRISAT Patancheru, Hyderabad - TSPCB",200.0,8.8,11.5,63.0,28.0,7.65,46.66666666666667,63.74,11.0,9.5625,10.0,11.5,63.74,Satisfactory,pm10
2021-04-16,"ICRISAT Patancheru, Hyderabad - TSPCB",230.0,16.5,2.75,78.0,32.0,7.65,54.266666666666666,78.44,20.625,9.5625,11.5,2.75,78.44,Satisfactory,pm10
2021-04-18,"ICRISAT Patancheru, Hyderabad - TSPCB",350.0,6.9,14.8,84.0,38.0,10.6,64.06666666666666,84.32,8.625,13.25,17.5,14.8,84.32,Satisfactory,pm10
2021-04-19,"ICRISAT Patancheru, Hyderabad - TSPCB",250.0,6.4,13.2,70.0,38.0,2.2,64.06666666666666,70.6,8.0,2.75,12.5,13.2,70.6,Satisfactory,pm10
2021-04-23,"ICRISAT Patancheru, Hyderabad - TSPCB",355.0,11.0,7.35,64.0,28.0,10.0,46.66666666666667,64.72,13.75,12.5,17.75,7.35,64.72,Satisfactory,pm10
2021-04-24,"ICRISAT Patancheru, Hyderabad - TSPCB",240.0,7.5,15.1,94.0,38.0,6.2,64.06666666666666,94.12,9.375,7.75,12.0,15.1,94.12,Satisfactory,pm10
2021-04-28,"ICRISAT Patancheru, Hyderabad - TSPCB",111.0,6.56,9.9,63.7,27.6,7.08,46.00000000000001,64.426,8.2,8.85,5.550000000000001,9.9,64.426,Satisfactory,pm10
2021-04-29,"ICRISAT Patancheru, Hyderabad - TSPCB",263.0,3.8,15.1,91.0,41.7,7.97,70.11,91.18,4.75,9.9625,13.15,15.1,91.18,Satisfactory,pm10
2021-04-30,"ICRISAT Patancheru, Hyderabad - TSPCB",275.0,3.55,9.95,37.5,24.5,8.95,40.833333333333336,37.5,4.4375,11.1875,13.75,9.95,40.833333333333336,Good,pm25
2021-05-03,"ICRISAT Patancheru, Hyderabad - TSPCB",210.0,8.4,5.0,48.0,28.0,6.7,46.66666666666667,48.0,10.5,8.375,10.5,5.0,48.0,Good,pm10
2021-05-05,"ICRISAT Patancheru, Hyderabad - TSPCB",380.0,18.2,5.1,105.0,41.0,0.0,68.96666666666667,104.3,22.75,0.0,19.0,5.1,104.3,Moderate,pm10
2021-05-06,"ICRISAT Patancheru, Hyderabad - TSPCB",140.0,5.0,7.7,55.0,21.0,12.6,35.0,55.9,6.25,15.75,7.0,7.7,55.9,Satisfactory,pm10
2021-05-10,"ICRISAT Patancheru, Hyderabad - TSPCB",167.0,1.0,8.97,38.7,13.3,9.27,22.166666666666668,38.7,1.25,11.587499999999999,8.35,8.97,38.7,Good,pm10
2021-05-12,"ICRISAT Patancheru, Hyderabad - TSPCB",297.0,2.77,9.7,54.7,27.0,5.03,45.0,55.606,3.4625,6.2875000000000005,14.850000000000001,9.7,55.606,Satisfactory,pm10
2021-05-13,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,1.4,10.1,42.0,29.0,11.3,48.333333333333336,42.0,1.75,14.125,0.0,10.1,48.333333333333336,Good,pm25
2021-05-17,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,2.7,2.8,19.0,12.0,3.1,20.0,19.0,3.375,3.875,0.0,2.8,20.0,Good,pm25
2021-05-18,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,3.0,3.0,27.0,10.0,6.1,16.666666666666668,27.0,3.75,7.625,0.0,3.0,27.0,Good,pm10
2021-06-03,"ICRISAT Patancheru, Hyderabad - TSPCB",160.0,3.7,3.5,36.0,14.0,1.4,23.333333333333336,36.0,4.625,1.75,8.0,3.5,36.0,Good,pm10
2021-06-05,"ICRISAT Patancheru, Hyderabad - TSPCB",230.0,3.9,1.8,55.0,22.0,4.2,36.66666666666667,55.9,4.875,5.25,11.5,1.8,55.9,Satisfactory,pm10
2021-06-07,"ICRISAT Patancheru, Hyderabad - TSPCB",35.0,3.3,2.8,24.0,6.5,8.4,10.833333333333334,24.0,4.125,10.5,1.75,2.8,24.0,Good,pm10
2021-06-08,"ICRISAT Patancheru, Hyderabad - TSPCB",160.0,6.4,,44.0,18.0,7.0,30.0,44.0,8.0,8.75,8.0,,44.0,Good,pm10
2021-06-12,"ICRISAT Patancheru, Hyderabad - TSPCB",270.0,5.3,2.7,,8.0,9.6,13.333333333333334,,6.625,12.0,13.5,2.7,13.5,Good,co
2021-06-14,"ICRISAT Patancheru, Hyderabad - TSPCB",180.0,4.2,0.8,0.0,2.0,10.9,3.3333333333333335,0.0,5.25,13.625,9.0,0.8,13.625,Good,so2
2021-06-15,"ICRISAT Patancheru, Hyderabad - TSPCB",60.0,3.2,1.0,3.0,0.0,6.3,0.0,3.0,4.0,7.875,3.0,1.0,7.875,Good,so2
2021-06-19,"ICRISAT Patancheru, Hyderabad - TSPCB",75.0,2.05,1.95,12.0,3.0,9.4,5.0,12.0,2.5625,11.75,3.75,1.95,12.0,Good,pm10
2021-06-20,"ICRISAT Patancheru, Hyderabad - TSPCB",240.0,0.0,3.3,84.0,14.0,6.8,23.333333333333336,84.32,0.0,8.5,12.0,3.3,84.32,Satisfactory,pm10
2021-06-21,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,1.9,1.8,183.0,46.0,862.0,77.13333333333333,155.78,2.375,308.6725,0.0,1.8,308.6725,Very Poor,so2
2021-06-23,"ICRISAT Patancheru, Hyderabad - TSPCB",130.0,3.4,1.0,88.0,21.0,6.8,35.0,88.24000000000001,4.25,8.5,6.5,1.0,88.24000000000001,Satisfactory,pm10
2021-06-28,"ICRISAT Patancheru, Hyderabad - TSPCB",3470.0,1.4,4.4,13.0,7.0,2.8,11.666666666666668,13.0,1.75,3.5,119.19125,4.4,119.19125,Moderate,co
2021-06-29,"ICRISAT Patancheru, Hyderabad - TSPCB",337.0,4.73,0.533,37.7,9.33,5.33,15.55,37.7,5.9125000000000005,6.6625,16.85,0.533,37.7,Good,pm10
2021-07-01,"ICRISAT Patancheru, Hyderabad - TSPCB",110.0,3.9,0.0,28.0,7.0,2.8,11.666666666666668,28.0,4.875,3.5,5.5,0.0,28.0,Good,pm10
2021-07-05,"ICRISAT Patancheru, Hyderabad - TSPCB",390.0,5.4,0.3,48.0,12.0,5.6,20.0,48.0,6.75,7.0,19.5,0.3,48.0,Good,pm10
2021-07-08,"ICRISAT Patancheru, Hyderabad - TSPCB",1790.0,3.6,1.35,32.0,12.0,3.0,20.0,32.0,4.5,3.75,89.71000000000001,1.35,89.71000000000001,Satisfactory,co
2021-07-15,"ICRISAT Patancheru, Hyderabad - TSPCB",100.0,0.0,1.4,0.0,1.0,2.1,1.6666666666666667,0.0,0.0,2.625,5.0,1.4,5.0,Good,co
2021-08-25,"ICRISAT Patancheru, Hyderabad - TSPCB",150.0,5.3,3.85,17.0,6.0,5.8,10.0,17.0,6.625,7.25,7.5,3.85,17.0,Good,pm10
2021-09-01,"ICRISAT Patancheru, Hyderabad - TSPCB",259.0,4.78,1.69,38.6,8.5,5.15,14.166666666666668,38.6,5.9750000000000005,6.4375,12.950000000000001,1.69,38.6,Good,pm10
2021-09-02,"ICRISAT Patancheru, Hyderabad - TSPCB",162.0,3.65,3.77,41.3,17.0,6.08,28.333333333333336,41.3,4.5625,7.6,8.1,3.77,41.3,Good,pm10
2021-09-03,"ICRISAT Patancheru, Hyderabad - TSPCB",128.0,4.02,4.15,26.2,7.94,75.5,13.233333333333334,26.2,5.0249999999999995,94.48750000000001,6.4,4.15,94.48750000000001,Satisfactory,so2
2021-09-04,"ICRISAT Patancheru, Hyderabad - TSPCB",136.0,2.8,3.58,13.6,7.44,39.5,12.4,13.6,3.5,49.375,6.800000000000001,3.58,49.375,Good,so2
2021-09-05,"ICRISAT Patancheru, Hyderabad - TSPCB",94.2,1.26,2.59,8.86,2.09,23.5,3.4833333333333334,8.86,1.575,29.375,4.71,2.59,29.375,Good,so2
2021-09-06,"ICRISAT Patancheru, Hyderabad - TSPCB",167.0,1.53,2.75,15.5,7.21,5.26,12.016666666666667,15.5,1.9125,6.574999999999999,8.35,2.75,15.5,Good,pm10
2021-09-07,"ICRISAT Patancheru, Hyderabad - TSPCB",180.0,0.114,2.09,4.34,1.7,4.27,2.8333333333333335,4.34,0.14250000000000002,5.3374999999999995,9.0,2.09,9.0,Good,co
2021-09-08,"ICRISAT Patancheru, Hyderabad - TSPCB",176.0,0.0,3.61,4.5,1.0,55.1,1.6666666666666667,4.5,0.0,69.4975,8.8,3.61,69.4975,Satisfactory,so2
2021-09-09,"ICRISAT Patancheru, Hyderabad - TSPCB",215.0,0.659,3.0,12.3,1.85,3.65,3.0833333333333335,12.3,0.82375,4.5625,10.75,3.0,12.3,Good,pm10
2021-09-10,"ICRISAT Patancheru, Hyderabad - TSPCB",128.0,0.843,2.08,24.3,6.53,3.76,10.883333333333335,24.3,1.05375,4.699999999999999,6.4,2.08,24.3,Good,pm10
2021-09-11,"ICRISAT Patancheru, Hyderabad - TSPCB",126.0,0.767,2.67,14.3,3.52,3.78,5.866666666666667,14.3,0.95875,4.725,6.300000000000001,2.67,14.3,Good,pm10
2021-09-12,"ICRISAT Patancheru, Hyderabad - TSPCB",154.0,0.544,2.9,13.2,2.97,5.17,4.95,13.2,0.68,6.4625,7.7,2.9,13.2,Good,pm10
2021-09-13,"ICRISAT Patancheru, Hyderabad - TSPCB",113.0,0.352,3.16,7.75,2.55,4.82,4.25,7.75,0.43999999999999995,6.025,5.65,3.16,7.75,Good,pm10
2021-09-14,"ICRISAT Patancheru, Hyderabad - TSPCB",98.8,0.916,1.89,22.7,5.31,46.3,8.85,22.7,1.145,58.717499999999994,4.94,1.89,58.717499999999994,Satisfactory,so2
2021-09-15,"ICRISAT Patancheru, Hyderabad - TSPCB",65.3,2.07,2.82,52.7,10.6,57.5,17.666666666666668,53.646,2.5875,72.4375,3.265,2.82,72.4375,Satisfactory,so2
2021-09-16,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,3.23,3.23,67.6,13.1,6.9,21.833333333333332,68.24799999999999,4.0375,8.625,0.0,3.23,68.24799999999999,Satisfactory,pm10
2021-09-17,"ICRISAT Patancheru, Hyderabad - TSPCB",65.4,3.13,6.12,52.0,11.7,24.1,19.5,52.96,3.9124999999999996,30.125,3.2700000000000005,6.12,52.96,Satisfactory,pm10
2021-09-18,"ICRISAT Patancheru, Hyderabad - TSPCB",123.0,5.86,5.63,63.6,17.7,2.88,29.5,64.328,7.325,3.5999999999999996,6.15,5.63,64.328,Satisfactory,pm10
2021-09-19,"ICRISAT Patancheru, Hyderabad - TSPCB",91.6,4.99,3.09,35.3,13.8,6.74,23.000000000000004,35.3,6.237500000000001,8.425,4.58,3.09,35.3,Good,pm10
2021-09-20,"ICRISAT Patancheru, Hyderabad - TSPCB",92.8,5.4,5.65,32.2,13.1,41.7,21.833333333333332,32.2,6.75,53.0825,4.64,5.65,53.0825,Satisfactory,so2
2021-09-21,"ICRISAT Patancheru, Hyderabad - TSPCB",109.0,2.13,5.42,13.4,5.33,8.38,8.883333333333335,13.4,2.6624999999999996,10.475000000000001,5.45,5.42,13.4,Good,pm10
2021-09-22,"ICRISAT Patancheru, Hyderabad - TSPCB",71.8,1.88,3.63,13.0,4.61,48.6,7.6833333333333345,13.0,2.3499999999999996,61.535000000000004,3.59,3.63,61.535000000000004,Satisfactory,so2
2021-09-23,"ICRISAT Patancheru, Hyderabad - TSPCB",11.4,3.43,7.92,23.6,6.02,6.63,10.033333333333333,23.6,4.2875000000000005,8.2875,0.5700000000000001,7.92,23.6,Good,pm10
2021-09-24,"ICRISAT Patancheru, Hyderabad - TSPCB",177.0,2.1,4.21,16.5,6.6,30.4,11.0,16.5,2.625,38.0,8.85,4.21,38.0,Good,so2
2021-09-25,"ICRISAT Patancheru, Hyderabad - TSPCB",112.0,3.28,5.79,22.6,7.89,26.6,13.15,22.6,4.1,33.25,5.6000000000000005,5.79,33.25,Good,so2
2021-09-26,"ICRISAT Patancheru, Hyderabad - TSPCB",135.0,3.53,5.45,22.0,9.4,25.1,15.666666666666668,22.0,4.4125,31.375,6.75,5.45,31.375,Good,so2
2021-09-27,"ICRISAT Patancheru, Hyderabad - TSPCB",66.3,2.37,5.22,17.0,10.5,28.2,17.5,17.0,2.9625000000000004,35.25,3.315,5.22,35.25,Good,so2
2021-09-28,"ICRISAT Patancheru, Hyderabad - TSPCB",100.0,0.435,3.38,5.87,4.48,42.7,7.466666666666668,5.87,0.54375,54.307500000000005,5.0,3.38,54.307500000000005,Satisfactory,so2
2021-09-29,"ICRISAT Patancheru, Hyderabad - TSPCB",16.3,0.292,1.57,5.33,2.83,7.29,4.716666666666667,5.33,0.365,9.1125,0.8150000000000001,1.57,9.1125,Good,so2
2021-09-30,"ICRISAT Patancheru, Hyderabad - TSPCB",85.8,1.57,3.5,16.5,2.76,8.69,4.6,16.5,1.9625000000000001,10.862499999999999,4.29,3.5,16.5,Good,pm10
2021-10-13,"ICRISAT Patancheru, Hyderabad - TSPCB",467.0,29.2,4.35,176.0,76.3,13.1,154.79,151.16,36.5,16.375,23.35,4.35,154.79,Moderate,pm25
2021-10-14,"ICRISAT Patancheru, Hyderabad - TSPCB",548.0,12.2,7.18,137.0,60.3,8.58,101.99,125.42,15.25,10.725,27.400000000000002,7.18,125.42,Moderate,pm10
2021-10-15,"ICRISAT Patancheru, Hyderabad - TSPCB",420.0,9.9,7.23,126.0,67.9,8.94,127.07000000000002,118.16,12.375,11.174999999999999,21.0,7.23,127.07000000000002,Moderate,pm25
2021-10-16,"ICRISAT Patancheru, Hyderabad - TSPCB",284.0,3.94,5.53,46.0,30.1,5.38,51.163333333333334,46.0,4.925,6.725,14.200000000000001,5.53,51.163333333333334,Satisfactory,pm25
2021-10-17,"ICRISAT Patancheru, Hyderabad - TSPCB",352.0,1.59,6.19,33.6,20.8,22.4,34.66666666666667,33.6,1.9875,28.0,17.6,6.19,34.66666666666667,Good,pm25
2021-10-18,"ICRISAT Patancheru, Hyderabad - TSPCB",308.0,2.15,8.72,83.0,42.0,23.6,70.6,83.34,2.6875,29.5,15.4,8.72,83.34,Satisfactory,pm10
2021-10-19,"ICRISAT Patancheru, Hyderabad - TSPCB",321.0,5.32,7.84,101.0,44.0,23.2,73.86666666666667,101.66,6.65,29.0,16.05,7.84,101.66,Moderate,pm10
2021-10-20,"ICRISAT Patancheru, Hyderabad - TSPCB",373.0,11.7,6.73,124.0,53.3,24.5,89.05666666666667,116.84,14.625,30.625,18.650000000000002,6.73,116.84,Moderate,pm10
2021-10-21,"ICRISAT Patancheru, Hyderabad - TSPCB",414.0,12.8,6.76,119.0,53.7,25.0,89.71000000000001,113.54,16.0,31.25,20.700000000000003,6.76,113.54,Moderate,pm10
2021-10-22,"ICRISAT Patancheru, Hyderabad - TSPCB",415.0,15.6,7.04,125.0,53.6,27.3,89.54666666666667,117.5,19.5,34.125,20.75,7.04,117.5,Moderate,pm10
2021-10-23,"ICRISAT Patancheru, Hyderabad - TSPCB",140.0,15.5,8.91,128.0,55.3,10.2,92.32333333333332,119.48,19.375,12.75,7.0,8.91,119.48,Moderate,pm10
2021-10-24,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,17.2,8.03,123.0,55.4,27.5,92.48666666666666,116.18,21.5,34.375,0.0,8.03,116.18,Moderate,pm10
2021-10-25,"ICRISAT Patancheru, Hyderabad - TSPCB",0.0,15.9,8.04,139.0,66.8,28.7,123.44,126.74000000000001,19.875,35.875,0.0,8.04,126.74000000000001,Moderate,pm10
2021-10-26,"ICRISAT Patancheru, Hyderabad - TSPCB",247.0,20.0,13.0,143.0,68.8,32.9,130.04,129.38,25.0,41.125,12.350000000000001,13.0,130.04,Moderate,pm25
2021-10-27,"ICRISAT Patancheru, Hyderabad - TSPCB",1920.0,19.5,31.4,146.0,67.3,32.3,125.08999999999999,131.36,24.375,40.375,96.08,31.4,131.36,Moderate,pm10
2021-10-28,"ICRISAT Patancheru, Hyderabad - TSPCB",116.0,17.1,32.0,150.0,72.6,28.9,142.57999999999998,134.0,21.375,36.125,5.800000000000001,32.0,142.57999999999998,Moderate,pm25
2021-10-29,"ICRISAT Patancheru, Hyderabad - TSPCB",235.0,13.6,36.0,128.0,65.5,7.83,119.15,119.48,17.0,9.7875,11.75,36.0,119.48,Moderate,pm10
2021-10-30,"ICRISAT Patancheru, Hyderabad - TSPCB",123.0,15.6,33.8,129.0,70.7,36.1,136.31,120.14,19.5,45.125,6.15,33.8,136.31,Moderate,pm25
2021-10-31,"ICRISAT Patancheru, Hyderabad - TSPCB",191.0,14.3,37.8,129.0,71.4,38.5,138.62,120.14,17.875,48.125,9.55,37.8,138.62,Moderate,pm25
2021-11-01,"ICRISAT Patancheru, Hyderabad - TSPCB",326.0,18.2,37.2,131.0,69.8,39.0,133.33999999999997,121.46000000000001,22.75,48.75,16.3,37.2,133.33999999999997,Moderate,pm25
2021-11-02,"ICRISAT Patancheru, Hyderabad - TSPCB",260.0,13.1,27.7,93.6,47.6,7.24,79.74666666666667,93.728,16.375,9.05,13.0,27.7,93.728,Satisfactory,pm10
2021-11-03,"ICRISAT Patancheru, Hyderabad - TSPCB",274.0,7.49,27.1,36.1,18.3,23.0,30.500000000000004,36.1,9.3625,28.75,13.700000000000001,27.1,36.1,Good,pm10
2021-11-04,"ICRISAT Patancheru, Hyderabad - TSPCB",338.0,10.0,23.7,63.7,36.6,26.4,61.78,64.426,12.5,33.0,16.900000000000002,23.7,64.426,Satisfactory,pm10
2021-11-05,"ICRISAT Patancheru, Hyderabad - TSPCB",288.0,9.27,24.0,89.4,46.5,22.3,77.95,89.612,11.587499999999999,27.875,14.4,24.0,89.612,Satisfactory,pm10
2021-11-06,"ICRISAT Patancheru, Hyderabad - TSPCB",258.0,13.1,26.0,110.0,60.6,36.0,102.98,107.6,16.375,45.0,12.9,26.0,107.6,Moderate,pm10
2021-11-07,"ICRISAT Patancheru, Hyderabad - TSPCB",411.0,15.9,27.9,135.0,75.9,30.5,153.47000000000003,124.1,19.875,38.125,20.55,27.9,153.47000000000003,Moderate,pm25
2021-11-08,"ICRISAT Patancheru, Hyderabad - TSPCB",371.0,23.4,36.8,147.0,69.3,39.7,131.69,132.02,29.25,49.625,18.55,36.8,132.02,Moderate,pm10
2021-11-09,"ICRISAT Patancheru, Hyderabad - TSPCB",486.0,22.1,36.6,165.0,73.7,39.5,146.21,143.9,27.625,49.375,24.3,36.6,146.21,Moderate,pm25
2021-11-10,"ICRISAT Patancheru, Hyderabad - TSPCB",458.0,19.9,41.0,169.0,77.7,30.3,159.41,146.54,24.875,37.875,22.900000000000002,41.0,159.41,Moderate,pm25
2021-11-11,"ICRISAT Patancheru, Hyderabad - TSPCB",464.0,12.9,42.7,169.0,79.1,9.93,164.02999999999997,146.54,16.125,12.4125,23.200000000000003,42.7,164.02999999999997,Moderate,pm25
2021-11-12,"ICRISAT Patancheru, Hyderabad - TSPCB",379.0,13.7,27.1,125.0,60.6,11.3,102.98,117.5,17.125,14.125,18.95,27.1,117.5,Moderate,pm10
2021-11-13,"ICRISAT Patancheru, Hyderabad - TSPCB",254.0,10.5,12.4,38.8,17.6,24.1,29.333333333333336,38.8,13.125,30.125,12.700000000000001,12.4,38.8,Good,pm10
2021-11-14,"ICRISAT Patancheru, Hyderabad - TSPCB",307.0,9.45,19.0,44.8,17.3,23.6,28.833333333333336,44.8,11.8125,29.5,15.350000000000001,19.0,44.8,Good,pm10
2021-11-15,"ICRISAT Patancheru, Hyderabad - TSPCB",200.0,10.2,19.1,40.0,17.1,23.7,28.500000000000004,40.0,12.75,29.625,10.0,19.1,40.0,Good,pm10
2021-11-16,"ICRISAT Patancheru, Hyderabad - TSPCB",206.0,7.02,18.3,25.8,11.1,22.9,18.5,25.8,8.774999999999999,28.625,10.3,18.3,28.625,Good,so2
2021-11-17,"ICRISAT Patancheru, Hyderabad - TSPCB",348.0,8.7,16.8,35.8,14.6,22.0,24.333333333333332,35.8,10.875,27.5,17.400000000000002,16.8,35.8,Good,pm10
2021-11-18,"ICRISAT Patancheru, Hyderabad - TSPCB",322.0,17.3,12.7,107.0,43.5,26.1,73.05,105.62,21.625,32.625,16.1,12.7,105.62,Moderate,pm10
2021-11-19,"ICRISAT Patancheru, Hyderabad - TSPCB",177.0,10.2,17.5,56.9,24.5,35.0,40.833333333333336,57.762,12.75,43.75,8.85,17.5,57.762,Satisfactory,pm10
2021-11-20,"ICRISAT Patancheru, Hyderabad - TSPCB",265.0,7.84,13.3,17.4,9.47,30.1,15.783333333333335,17.4,9.8,37.625,13.25,13.3,37.625,Good,so2
2021-11-21,"ICRISAT Patancheru, Hyderabad - TSPCB",370.0,8.97,14.3,18.3,13.1,5.05,21.833333333333332,18.3,11.2125,6.3125,18.5,14.3,21.833333333333332,Good,pm25
2021-11-22,"ICRISAT Patancheru, Hyderabad - TSPCB",340.0,9.99,13.9,35.7,13.4,30.5,22.333333333333336,35.7,12.4875,38.125,17.0,13.9,38.125,Good,so2
2021-11-23,"ICRISAT Patancheru, Hyderabad - TSPCB",289.0,11.0,15.1,62.3,25.1,37.8,41.833333333333336,63.053999999999995,13.75,47.25,14.450000000000001,15.1,63.053999999999995,Satisfactory,pm10
2021-11-24,"ICRISAT Patancheru, Hyderabad - TSPCB",326.0,15.7,21.4,88.7,43.6,25.3,73.21333333333334,88.926,19.625,31.625,16.3,21.4,88.926,Satisfactory,pm10
2021-11-25,"ICRISAT Patancheru, Hyderabad - TSPCB",275.0,15.5,21.7,95.7,51.5,34.4,86.11666666666667,95.786,19.375,43.0,13.75,21.7,95.786,Satisfactory,pm10
2021-11-26,"ICRISAT Patancheru, Hyderabad - TSPCB",451.0,22.6,24.8,139.0,70.3,28.5,134.98999999999998,126.74000000000001,28.25,35.625,22.55,24.8,134.98999999999998,Moderate,pm25
2021-11-27,"ICRISAT Patancheru, Hyderabad - TSPCB",334.0,19.0,26.5,118.0,58.5,37.5,97.55,112.88,23.75,46.875,16.7,26.5,112.88,Moderate,pm10
2021-11-28,"ICRISAT Patancheru, Hyderabad - TSPCB",416.0,27.3,9.3,179.0,77.4,13.6,158.42000000000002,153.14,34.125,17.0,20.8,9.3,158.42000000000002,Moderate,pm25
2021-11-29,"ICRISAT Patancheru, Hyderabad - TSPCB",347.0,15.4,29.7,131.0,75.2,48.5,151.16,121.46000000000001,19.25,61.4125,17.35,29.7,151.16,Moderate,pm25
2021-11-30,"ICRISAT Patancheru, Hyderabad - TSPCB",360.0,16.6,30.9,120.0,62.1,28.5,107.93,114.2,20.75,35.625,18.0,30.9,114.2,Moderate,pm10
2021-12-01,"ICRISAT Patancheru, Hyderabad - TSPCB",373.0,12.9,46.4,116.0,67.5,25.8,125.75,111.56,16.125,32.25,18.650000000000002,46.4,125.75,Moderate,pm25
2021-12-02,"ICRISAT Patancheru, Hyderabad - TSPCB",424.0,9.01,45.4,124.0,76.0,5.0,153.8,116.84,11.2625,6.25,21.200000000000003,45.4,153.8,Moderate,pm25
2021-12-03,"ICRISAT Patancheru, Hyderabad - TSPCB",414.0,14.3,39.7,146.0,80.1,9.69,167.32999999999998,131.36,17.875,12.112499999999999,20.700000000000003,39.7,167.32999999999998,Moderate,pm25
2021-12-04,"ICRISAT Patancheru, Hyderabad - TSPCB",443.0,13.6,29.2,152.0,76.2,26.3,154.46,135.32,17.0,32.875,22.150000000000002,29.2,154.46,Moderate,pm25
2021-12-05,"ICRISAT Patancheru, Hyderabad - TSPCB",383.0,15.0,31.4,139.0,69.2,37.1,131.36,126.74000000000001,18.75,46.375,19.150000000000002,31.4,131.36,Moderate,pm25
2021-12-06,"ICRISAT Patancheru, Hyderabad - TSPCB",320.0,16.7,22.5,119.0,57.8,12.0,96.40666666666667,113.54,20.875,15.0,16.0,22.5,113.54,Moderate,pm10
2021-12-07,"ICRISAT Patancheru, Hyderabad - TSPCB",247.0,16.5,27.7,112.0,54.5,36.4,91.01666666666667,108.92,20.625,45.5,12.350000000000001,27.7,108.92,Moderate,pm10
2021-12-08,"ICRISAT Patancheru, Hyderabad - TSPCB",306.0,15.2,31.3,99.8,54.9,46.3,91.66999999999999,99.804,19.0,58.717499999999994,15.3,31.3,99.804,Satisfactory,pm10
2021-12-09,"ICRISAT Patancheru, Hyderabad - TSPCB",313.0,13.4,31.0,93.7,51.9,29.5,86.77,93.826,16.75,36.875,15.65,31.0,93.826,Satisfactory,pm10
2021-12-10,"ICRISAT Patancheru, Hyderabad - TSPCB",284.0,11.1,32.1,75.6,43.9,24.0,73.70333333333333,76.088,13.875,30.0,14.200000000000001,32.1,76.088,Satisfactory,pm10
2021-12-11,"ICRISAT Patancheru, Hyderabad - TSPCB",284.0,19.0,31.9,113.0,60.7,15.0,103.31,109.58,23.75,18.75,14.200000000000001,31.9,109.58,Moderate,pm10
2021-12-12,"ICRISAT Patancheru, Hyderabad - TSPCB",308.0,19.6,30.8,128.0,70.6,19.4,135.98,119.48,24.5,24.25,15.4,30.8,135.98,Moderate,pm25
2021-12-13,"ICRISAT Patancheru, Hyderabad - TSPCB",390.0,17.9,36.4,140.0,67.7,28.8,126.41000000000001,127.4,22.375,36.0,19.5,36.4,127.4,Moderate,pm10
2021-12-14,"ICRISAT Patancheru, Hyderabad - TSPCB",394.0,18.6,31.2,139.0,79.5,9.77,165.35,126.74000000000001,23.25,12.212499999999999,19.700000000000003,31.2,165.35,Moderate,pm25
2021-12-15,"ICRISAT Patancheru, Hyderabad - TSPCB",378.0,22.8,35.6,153.0,77.4,33.1,158.42000000000002,135.98000000000002,28.5,41.375,18.900000000000002,35.6,158.42000000000002,Moderate,pm25
